Clm_Count;Exp_weights;SexInsured;Female;VehicleType;NCD;AgeCat;VAgeCat
1;0.503764545;F;1;A;0;2;0
0;0.574948665;M;0;A;40;4;0
0;0.503764545;M;0;A;20;4;0
0;0.484599589;F;1;A;0;3;0
0;0.503764545;F;1;A;50;5;0
0;0.503764545;M;0;A;0;6;0
0;0.503764545;F;1;A;30;3;0
0;0.503764545;M;0;A;40;4;0
0;0.503764545;M;0;A;50;6;0
0;0.52019165;M;0;A;20;4;0
0;0.561259411;F;1;A;50;4;0
0;0.501026694;M;0;A;0;3;0
0;0.501026694;M;0;A;0;6;0
0;0.492813142;M;0;A;20;4;0
0;0.492813142;M;0;A;20;3;0
0;0.503764545;M;0;A;10;3;0
0;0.492813142;M;0;A;40;3;0
0;0.503764545;M;0;A;0;3;0
0;0.490075291;M;0;A;50;4;0
0;0.492813142;M;0;A;50;4;0
0;0.503764545;M;0;A;20;3;0
0;0.490075291;M;0;A;30;3;0
0;0.503764545;F;1;A;30;3;1
0;0.503764545;M;0;A;50;4;0
0;0.914442163;M;0;A;50;4;0
0;0.298425736;F;1;A;0;3;0
0;0.501026694;F;1;A;40;5;0
0;0.48733744;F;1;A;40;5;0
0;0.492813142;M;0;A;0;5;0
0;0.492813142;M;0;A;50;3;0
0;0.48733744;M;0;A;20;3;0
0;0.48733744;F;1;A;50;5;0
0;0.503764545;M;0;A;50;5;0
1;0.490075291;F;1;A;40;3;0
0;0.481861739;M;0;A;30;3;0
0;0.484599589;M;0;A;0;3;0
1;0.484599589;M;0;A;10;4;0
0;0.479123888;M;0;A;50;5;0
0;0.492813142;F;1;A;0;3;0
0;0.473648186;M;0;A;50;3;0
0;0.484599589;M;0;A;0;3;0
0;0.506502396;F;1;A;50;4;0
0;0.454483231;F;1;A;10;3;0
0;0.484599589;M;0;A;0;3;0
0;0.501026694;M;0;A;0;3;0
0;0.583162218;F;1;A;0;4;1
0;0.470910335;M;0;A;50;5;0
0;0.454483231;M;0;A;20;3;0
0;0.45174538;F;1;A;10;3;0
1;0.449007529;M;0;A;0;4;0
0;0.563997262;M;0;A;50;4;0
0;0.484599589;F;1;A;50;4;0
0;0.449007529;M;0;A;0;5;0
0;0.123203285;M;0;A;50;3;0
0;0.446269678;F;1;A;50;4;0
1;0.503764545;M;0;A;50;4;0
0;0.449007529;M;0;A;0;3;0
0;0.550308008;M;0;A;10;3;0
0;0.446269678;M;0;A;0;3;0
0;0.446269678;M;0;A;50;5;0
1;0.665297741;M;0;A;0;5;0
0;0.167008898;M;0;A;0;3;0
1;0.443531828;F;1;A;0;5;0
1;0.569472964;M;0;A;50;5;0
0;0.435318275;M;0;A;0;3;0
0;0.561259411;F;1;A;0;3;0
0;0.429842574;F;1;A;0;5;0
0;0.435318275;M;0;A;10;5;0
0;0.449007529;F;1;A;50;4;1
0;0.424366872;M;0;A;50;3;0
0;0.372347707;M;0;A;50;6;2
0;0.569472964;F;1;A;20;4;0
0;0.407939767;M;0;A;50;6;1
0;0.41889117;F;1;A;0;3;0
0;0.41615332;U;0;W;10;0;0
0;0.287474333;M;0;A;0;4;0
0;0.41615332;F;1;A;0;3;0
0;0.566735113;M;0;A;40;4;0
1;0.41889117;M;0;A;0;2;0
0;0.566735113;M;0;A;50;5;0
0;0.41889117;F;1;A;0;3;0
0;0.109514032;M;0;A;10;3;0
0;0.41889117;M;0;A;30;3;0
0;0.413415469;M;0;A;30;2;0
0;0.41889117;F;1;A;30;3;0
0;0.407939767;M;0;A;0;4;0
0;0.503764545;M;0;A;0;6;0
0;0.082135524;M;0;A;50;3;0
0;0.41889117;F;1;A;50;3;0
0;0.413415469;M;0;A;30;3;0
0;0.407939767;M;0;A;20;4;0
0;0.407939767;M;0;A;0;3;0
0;0.41615332;F;1;A;0;3;0
0;0.407939767;M;0;A;40;3;0
0;0.405201917;F;1;A;0;2;0
0;0.413415469;M;0;A;50;4;0
0;0.410677618;M;0;A;50;6;0
0;0.391512663;M;0;A;50;4;0
2;0.394250513;F;1;A;0;2;0
0;0.490075291;M;0;A;40;3;0
0;0.388774812;M;0;A;10;3;0
0;0.391512663;M;0;A;50;4;0
0;0.375085558;M;0;A;30;4;0
0;0.377823409;U;0;W;0;0;0
0;0.388774812;M;0;A;10;3;0
0;0.388774812;M;0;A;0;2;0
0;0.38329911;M;0;A;0;3;0
0;0.525667351;F;1;A;30;2;0
0;0.377823409;M;0;A;0;5;0
0;0.492813142;M;0;A;50;3;0
0;0.375085558;M;0;A;50;4;0
1;0.388774812;M;0;A;0;3;0
0;0.377823409;M;0;A;0;5;0
0;0.372347707;F;1;A;0;3;0
0;0.561259411;M;0;A;0;3;0
0;0.377823409;M;0;A;30;4;0
0;0.377823409;F;1;A;50;5;0
0;0.563997262;M;0;A;50;5;0
0;0.334017796;F;1;A;0;3;0
0;0.358658453;F;1;A;0;3;0
0;0.48733744;M;0;A;20;3;0
0;0.358658453;M;0;A;10;3;0
0;0.358658453;F;1;A;0;3;0
0;0.511978097;M;0;A;0;4;1
0;0.358658453;F;1;A;50;3;0
0;0.399726215;F;1;A;50;3;0
0;0.358658453;M;0;A;50;4;0
0;0.350444901;M;0;A;0;4;0
0;0.350444901;M;0;A;0;4;0
0;0.350444901;M;0;A;0;4;0
0;0.358658453;M;0;A;50;5;0
0;0.355920602;M;0;A;0;5;0
0;0.334017796;U;0;W;40;0;0
0;0.539356605;M;0;A;10;3;0
1;0.585900068;M;0;A;0;3;0
0;0.336755647;M;0;A;40;5;0
0;0.336755647;M;0;A;0;5;0
0;0.334017796;M;0;A;0;5;0
0;0.334017796;M;0;A;40;4;0
0;0.41889117;M;0;A;0;5;0
0;0.334017796;U;0;W;0;0;0
0;0.334017796;M;0;A;0;4;0
0;0.320328542;F;1;A;0;6;0
0;0.31211499;M;0;A;0;4;0
0;0.292950034;M;0;A;0;3;1
0;0.31211499;M;0;A;50;4;0
0;0.320328542;M;0;A;30;3;0
0;0.301163587;M;0;A;30;3;0
0;0.309377139;F;1;A;0;3;0
0;0.314852841;U;0;W;50;0;3
0;0.320328542;M;0;A;10;4;0
0;0.295687885;M;0;A;50;4;0
0;0.292950034;M;0;A;50;4;0
0;0.292950034;M;0;A;20;4;0
0;0.292950034;M;0;A;50;3;0
0;0.290212183;M;0;A;0;3;0
0;0.292950034;M;0;A;0;4;0
0;0.295687885;U;0;W;50;0;0
0;0.292950034;M;0;A;0;4;0
0;0.290212183;M;0;A;50;5;0
0;0.271047228;M;0;A;0;5;0
0;0.295687885;M;0;A;50;4;0
0;0.271047228;M;0;A;0;6;0
0;0.271047228;M;0;A;50;4;0
0;0.281998631;M;0;A;0;3;0
0;0.353182752;M;0;A;50;4;0
0;0.257357974;M;0;A;10;4;0
0;0.257357974;M;0;A;10;4;0
0;0.257357974;M;0;A;10;5;0
0;0.257357974;M;0;A;0;4;0
0;0.281998631;M;0;A;40;4;0
0;0.262833676;M;0;A;40;3;0
0;0.251882272;M;0;A;50;4;0
0;0.24366872;M;0;A;30;3;0
0;0.219028063;M;0;A;0;3;1
0;0.251882272;M;0;A;0;3;0
0;0.281998631;M;0;A;10;3;0
0;0.221765914;M;0;A;0;3;1
1;0.251882272;M;0;A;0;5;0
0;0.251882272;M;0;A;50;5;0
0;0.251882272;M;0;A;0;3;0
0;0.251882272;M;0;A;0;4;0
0;0.251882272;F;1;A;0;4;0
0;0.199863108;M;0;A;0;4;0
0;0.254620123;M;0;A;50;4;0
0;0.251882272;M;0;A;50;3;0
0;0.251882272;M;0;A;0;3;0
0;0.238193019;F;1;A;30;3;0
0;0.273785079;M;0;A;40;3;0
0;0.24366872;F;1;A;0;6;0
0;0.251882272;M;0;A;40;3;0
0;0.238193019;F;1;A;0;2;0
0;0.251882272;M;0;A;50;4;0
0;0.251882272;U;0;W;10;0;0
0;0.24366872;M;0;A;50;6;0
0;0.251882272;U;0;W;0;0;0
0;0.251882272;U;0;W;10;0;0
0;0.235455168;M;0;A;50;3;0
0;0.240930869;M;0;A;30;3;0
0;0.334017796;F;1;A;0;4;0
0;0.251882272;M;0;A;50;4;0
0;0.238193019;M;0;A;30;4;0
0;0.232717317;M;0;A;0;4;0
0;0.224503765;M;0;A;50;6;0
0;0.221765914;M;0;A;30;4;0
0;0.251882272;M;0;A;0;3;0
0;0.224503765;M;0;A;0;3;0
1;0.219028063;M;0;A;50;3;0
0;0.262833676;M;0;A;0;4;0
0;0.161533196;M;0;A;40;6;1
0;0.205338809;M;0;A;0;3;0
0;0.202600958;M;0;A;0;4;0
0;0.213552361;M;0;A;20;4;0
0;0.219028063;M;0;A;50;4;0
0;0.331279945;M;0;A;50;4;0
0;0.334017796;F;1;A;0;4;0
0;0.205338809;M;0;A;50;4;0
0;0.199863108;F;1;A;0;3;0
0;0.186173854;M;0;A;50;4;0
0;0.186173854;M;0;A;50;5;0
0;0.197125257;M;0;A;10;3;0
1;0.197125257;M;0;A;0;4;0
0;0.197125257;F;1;A;0;3;0
0;0.177960301;M;0;A;20;3;0
0;0.167008898;M;0;A;0;4;0
0;0.167008898;M;0;A;0;4;0
0;0.167008898;M;0;A;0;4;0
0;0.167008898;F;1;A;30;3;0
0;0.106776181;M;0;A;50;3;0
0;0.167008898;M;0;A;20;2;0
0;0.167008898;M;0;A;20;3;0
0;0.136892539;M;0;A;50;4;0
0;0.167008898;M;0;A;50;3;0
0;0.167008898;M;0;A;0;3;0
0;0.164271047;M;0;A;20;5;0
0;0.161533196;M;0;A;0;3;0
0;0.156057495;M;0;A;0;5;0
0;0.145106092;M;0;A;50;5;0
0;0.147843943;F;1;A;0;5;0
0;0.145106092;M;0;A;20;3;0
0;0.328542095;M;0;A;0;3;0
0;0.13963039;M;0;A;0;3;0
0;0.128678987;M;0;A;30;4;0
0;0.183436003;M;0;A;50;4;0
0;0.331279945;M;0;A;40;4;0
0;0.128678987;U;0;W;50;0;0
0;0.114989733;F;1;A;20;3;0
0;0.125941136;M;0;A;50;4;0
0;0.117727584;M;0;A;0;5;0
0;0.052019165;M;0;A;50;3;0
0;0.087611225;M;0;A;20;3;0
0;0.117727584;M;0;A;30;4;0
0;0.128678987;M;0;A;0;3;2
0;0.109514032;M;0;A;10;5;0
0;0.109514032;M;0;A;20;3;0
0;0.101300479;M;0;A;50;4;0
0;0.101300479;M;0;A;0;4;0
0;0.10403833;M;0;A;0;3;0
0;0.331279945;M;0;A;20;5;1
0;0.084873374;M;0;A;40;4;0
1;0.320328542;M;0;A;50;4;0
0;0.084873374;M;0;A;50;4;0
1;0.084873374;U;0;W;0;0;0
0;0.082135524;M;0;A;0;4;0
0;0.076659822;M;0;A;0;4;0
0;0.186173854;M;0;A;0;3;0
0;0.317590691;M;0;A;50;3;0
0;0.073921971;U;0;W;0;0;0
0;0.065708419;M;0;A;0;3;0
0;0.06844627;M;0;A;10;3;0
0;0.062970568;M;0;A;30;4;0
0;0.334017796;M;0;A;30;3;0
0;0.060232717;M;0;A;0;3;0
0;0.060232717;M;0;A;50;4;0
0;0.032854209;F;1;A;0;4;0
1;0.320328542;M;0;A;40;3;0
0;0.005475702;M;0;A;30;3;0
0;0.052019165;M;0;A;50;5;0
0;0.049281314;M;0;A;30;3;0
0;0.032854209;M;0;A;0;3;0
0;0.032854209;M;0;A;50;4;0
0;0.032854209;F;1;A;0;3;0
0;0.027378508;M;0;A;50;5;0
0;0.082135524;M;0;A;0;3;0
0;0.052019165;M;0;A;50;4;0
0;0.030116359;F;1;A;40;6;0
0;0.024640657;M;0;A;20;4;0
0;0.41889117;M;0;A;50;4;0
0;0.240930869;M;0;A;50;4;0
0;0.084873374;F;1;A;50;4;2
0;0.6954141;M;0;A;10;4;1
0;0.662559891;M;0;A;10;4;2
0;0.010951403;M;0;A;0;6;0
0;0.052019165;M;0;A;0;7;1
0;0.016427105;M;0;A;0;4;0
0;0.45174538;M;0;A;50;3;0
0;0.837782341;F;1;A;0;3;0
0;0.914442163;F;1;A;20;3;6
0;0.251882272;U;0;W;50;0;0
0;0.878850103;M;0;A;0;3;1
0;0.413415469;M;0;A;0;4;2
0;0.837782341;M;0;A;50;4;6
0;0.999315537;M;0;A;50;6;6
0;0.969199179;M;0;A;50;4;0
0;0.651608487;M;0;A;10;3;1
0;0.999315537;U;0;Z;20;0;4
0;0.741957563;U;0;Z;20;0;3
0;0.752908967;U;0;Z;20;0;3
0;0.711841205;U;0;Z;20;0;3
0;0.752908967;U;0;Z;20;0;3
0;0.41889117;U;0;Z;0;0;4
0;0.473648186;U;0;Z;20;0;3
0;0.394250513;U;0;Z;20;0;3
0;0.394250513;U;0;Z;20;0;3
0;0.240930869;U;0;Z;20;0;3
0;0.251882272;U;0;Z;20;0;3
0;0.334017796;U;0;Z;20;0;4
0;0.249144422;U;0;Z;20;0;3
1;0.585900068;U;0;Z;0;0;3
0;0.895277207;U;0;Z;10;0;3
0;0.251882272;U;0;Z;0;0;3
0;0.334017796;U;0;Z;20;0;3
0;0.306639288;U;0;Z;20;0;3
0;0.251882272;U;0;Z;20;0;3
0;0.566735113;U;0;Z;20;0;3
0;0.320328542;U;0;Z;20;0;3
0;0.251882272;U;0;Z;20;0;3
0;0.837782341;U;0;Z;20;0;3
0;0.837782341;U;0;Z;0;0;4
0;0.547570157;U;0;Z;0;0;4
0;0.41889117;U;0;Z;20;0;4
0;0.503764545;U;0;Z;0;0;4
0;0.503764545;U;0;Z;10;0;4
0;0.503764545;U;0;Z;10;0;4
0;0.837782341;U;0;Z;10;0;5
0;1;U;0;Z;20;0;4
0;0.465434634;U;0;Z;20;0;4
1;0.837782341;U;0;Z;10;0;3
0;0.722792608;U;0;Z;0;0;4
1;0.295687885;U;0;Z;40;0;3
0;0.815879535;U;0;Z;0;0;0
0;0.678986995;U;0;Z;0;0;3
0;0.752908967;U;0;Z;10;0;3
0;0.251882272;U;0;Z;50;0;5
0;0.503764545;U;0;Z;50;0;3
0;0.999315537;U;0;Z;0;0;3
0;0.334017796;U;0;Z;20;0;3
1;0.561259411;U;0;Z;0;0;0
0;0.342231348;U;0;Z;0;0;3
0;0.41889117;U;0;Z;0;0;3
0;0.752908967;U;0;Z;30;0;3
0;0.41889117;U;0;Z;20;0;3
0;0.889801506;U;0;Z;0;0;3
0;0.156057495;U;0;Z;0;0;3
0;0.484599589;U;0;Z;20;0;3
0;0.334017796;U;0;Z;20;0;3
0;0.752908967;U;0;Z;50;0;2
0;0.084873374;U;0;Z;20;0;2
0;0.618754278;U;0;Z;10;0;1
0;0.27652293;U;0;Z;10;0;1
0;0.574948665;U;0;Z;10;0;2
0;0.574948665;U;0;Z;0;0;2
1;0.561259411;U;0;Z;0;0;2
0;0.407939767;U;0;Z;10;0;2
0;0.5229295;U;0;Z;10;0;1
0;0.421629021;U;0;Z;0;0;1
0;0.251882272;U;0;Z;20;0;1
0;0.093086927;U;0;Z;0;0;1
0;0.999315537;U;0;Z;0;0;2
0;0.837782341;U;0;Z;20;0;0
0;0.837782341;U;0;Z;20;0;1
0;0.043805613;U;0;Z;20;0;0
0;0.060232717;U;0;Z;0;0;0
0;0.38329911;U;0;Z;10;0;2
0;0.498288843;U;0;Z;20;0;3
0;0.495550993;U;0;Z;20;0;2
0;0.41889117;U;0;G;10;0;0
0;0.752908967;U;0;G;20;0;4
0;0.752908967;U;0;G;20;0;4
0;0.752908967;U;0;G;20;0;4
0;0.251882272;U;0;G;20;0;4
0;0.999315537;U;0;G;20;0;3
0;0.999315537;U;0;G;20;0;3
0;0.13963039;U;0;G;10;0;3
0;0.169746749;U;0;G;0;0;0
0;0.167008898;U;0;S;20;0;6
0;0.334017796;U;0;S;20;0;5
0;0.503764545;U;0;S;10;0;6
0;0.837782341;U;0;S;20;0;6
0;0.249144422;U;0;S;20;0;6
0;0.815879535;U;0;S;10;0;6
0;0.752908967;U;0;S;20;0;5
0;0.670773443;U;0;S;20;0;5
0;0.334017796;U;0;S;20;0;6
0;0.167008898;U;0;S;20;0;6
0;0.41889117;U;0;S;20;0;3
0;0.503764545;U;0;S;0;0;3
0;0.503764545;U;0;S;0;0;3
1;0.963723477;U;0;S;10;0;3
0;0.999315537;U;0;S;20;0;3
0;0.41889117;U;0;S;0;0;2
0;0.999315537;U;0;G;10;0;5
0;0.744695414;U;0;G;20;0;5
0;0.999315537;U;0;G;10;0;5
0;0.123203285;U;0;G;0;0;5
0;0.670773443;U;0;G;20;0;4
1;0.999315537;U;0;G;0;0;4
0;0.999315537;U;0;G;20;0;4
0;0.553045859;U;0;G;20;0;4
0;0.585900068;U;0;G;20;0;4
0;0.503764545;U;0;G;10;0;4
0;0.167008898;U;0;G;20;0;4
0;0.752908967;U;0;G;20;0;4
0;0.670773443;U;0;G;20;0;4
0;0.714579055;U;0;G;0;0;4
0;0.386036961;U;0;G;20;0;4
1;0.41889117;U;0;G;10;0;3
0;0.334017796;U;0;G;20;0;3
0;0.678986995;U;0;G;10;0;5
0;0.577686516;U;0;G;20;0;2
0;0.167008898;U;0;G;10;0;2
0;0.479123888;U;0;G;10;0;3
0;0.169746749;U;0;G;10;0;3
1;0.583162218;U;0;G;0;0;0
0;0.657084189;U;0;G;10;0;1
0;0.637919233;U;0;G;0;0;1
0;0.167008898;U;0;G;20;0;4
0;0.388774812;U;0;G;20;0;6
0;0.837782341;U;0;G;20;0;6
0;0.585900068;U;0;G;20;0;6
0;0.966461328;U;0;G;20;0;4
0;0.334017796;U;0;G;20;0;6
0;0.717316906;U;0;G;10;0;5
0;0.298425736;U;0;G;0;0;5
1;0.752908967;U;0;G;0;0;5
0;0.503764545;U;0;G;10;0;5
1;0.914442163;U;0;G;0;0;5
0;0.251882272;U;0;G;20;0;5
0;0.752908967;U;0;G;20;0;5
0;0.670773443;U;0;G;20;0;5
0;0.167008898;U;0;G;20;0;5
0;0.084873374;U;0;G;20;0;5
0;0.585900068;U;0;G;0;0;5
1;0.692676249;U;0;G;0;0;5
0;0.459958932;U;0;G;10;0;5
1;0.41889117;U;0;G;0;0;5
0;0.585900068;U;0;G;0;0;5
0;0.999315537;U;0;G;10;0;5
0;0.881587954;U;0;G;0;0;5
0;0.054757016;U;0;G;10;0;5
0;0.391512663;U;0;G;0;0;6
0;0.670773443;U;0;G;20;0;5
0;0.251882272;U;0;G;10;0;5
0;0.167008898;U;0;G;20;0;5
0;0.550308008;U;0;G;0;0;5
0;0.481861739;U;0;G;0;0;5
0;0.703627652;U;0;G;10;0;5
0;0.503764545;U;0;G;20;0;5
0;0.999315537;U;0;G;20;0;5
0;0.41889117;U;0;G;20;0;5
0;0.251882272;U;0;G;20;0;5
0;0.41889117;U;0;G;10;0;5
0;0.837782341;U;0;G;20;0;5
0;0.837782341;U;0;G;20;0;5
0;0.837782341;U;0;G;20;0;5
0;0.895277207;U;0;G;20;0;3
0;0.610540726;U;0;G;0;0;5
0;0.167008898;U;0;G;20;0;5
0;0.167008898;U;0;G;20;0;5
0;0.167008898;U;0;G;10;0;5
0;0.41889117;U;0;G;20;0;5
0;0.594113621;U;0;G;0;0;5
0;0.084873374;U;0;G;0;0;5
0;0.585900068;U;0;G;20;0;5
0;0.084873374;U;0;G;10;0;5
0;0.501026694;U;0;G;20;0;5
0;0.057494867;U;0;G;10;0;5
0;0.607802875;U;0;G;10;0;5
0;0.914442163;U;0;G;0;0;5
0;0.804928131;U;0;G;20;0;5
0;0.227241615;U;0;G;20;0;5
0;0.752908967;U;0;G;20;0;5
0;0.046543463;U;0;G;20;0;5
0;0.752908967;U;0;G;20;0;5
0;0.711841205;U;0;G;20;0;5
0;0.503764545;U;0;G;10;0;5
0;0.167008898;U;0;G;10;0;5
0;0.668035592;U;0;G;20;0;5
0;0.670773443;U;0;G;20;0;5
0;0.309377139;U;0;G;0;0;5
0;0.700889802;U;0;G;20;0;5
0;0.167008898;U;0;G;20;0;5
0;0.167008898;U;0;G;20;0;5
0;0.268309377;U;0;G;20;0;5
0;0.585900068;U;0;G;0;0;5
0;0.999315537;U;0;G;20;0;5
0;0.503764545;U;0;G;20;0;5
0;0.281998631;U;0;G;0;0;5
1;0.999315537;U;0;G;20;0;5
0;0.999315537;U;0;G;10;0;5
0;0.889801506;U;0;G;0;0;5
0;0.574948665;U;0;G;10;0;5
0;0.41889117;U;0;G;20;0;5
0;0.41889117;U;0;G;20;0;5
0;0.334017796;U;0;G;20;0;5
0;0.334017796;U;0;G;20;0;5
0;0.837782341;U;0;G;20;0;5
0;0.167008898;U;0;G;20;0;5
0;0.670773443;U;0;G;20;0;5
0;0.334017796;U;0;G;20;0;5
0;0.484599589;U;0;G;10;0;5
0;0.334017796;U;0;G;20;0;5
0;0.219028063;U;0;G;10;0;5
0;0.251882272;U;0;G;10;0;5
0;0.752908967;U;0;G;0;0;5
0;0.334017796;U;0;G;10;0;5
0;0.284736482;U;0;G;10;0;5
0;0.167008898;U;0;G;10;0;5
0;0.117727584;U;0;G;10;0;5
0;0.167008898;U;0;G;20;0;5
0;0.999315537;U;0;G;20;0;5
0;0.999315537;U;0;G;20;0;5
0;0.999315537;U;0;G;10;0;5
0;0.41889117;U;0;G;10;0;5
1;0.914442163;U;0;G;20;0;5
0;0.41615332;U;0;G;20;0;5
0;0.752908967;U;0;G;20;0;5
0;0.810403833;U;0;G;0;0;5
0;0.837782341;U;0;G;20;0;5
0;0.988364134;U;0;G;0;0;5
0;0.167008898;U;0;G;10;0;5
0;0.602327173;U;0;G;0;0;5
0;0.752908967;U;0;G;0;0;5
0;0.670773443;U;0;G;20;0;5
0;0.670773443;U;0;G;10;0;5
0;0.320328542;U;0;G;0;0;5
0;0.629705681;U;0;G;10;0;5
0;0.095824778;U;0;G;0;0;5
0;0.167008898;U;0;G;10;0;5
0;0.010951403;U;0;G;10;0;1
0;0.585900068;U;0;G;20;0;5
0;0.585900068;U;0;G;20;0;5
0;0.334017796;U;0;G;20;0;5
0;0.084873374;U;0;G;20;0;5
0;0.41889117;U;0;G;20;0;5
0;0.084873374;U;0;G;10;0;5
0;0.41889117;U;0;G;20;0;5
0;0.914442163;U;0;G;10;0;5
0;0.914442163;U;0;G;20;0;5
0;0.34770705;U;0;G;10;0;5
0;0.41889117;U;0;G;10;0;5
0;0.043805613;U;0;G;20;0;5
0;0.334017796;U;0;G;20;0;5
0;0.334017796;U;0;G;20;0;5
0;0.251882272;U;0;G;20;0;5
0;0.665297741;U;0;G;0;0;5
0;0.251882272;U;0;G;20;0;5
0;0.752908967;U;0;G;20;0;5
0;0.752908967;U;0;G;10;0;5
0;0.331279945;U;0;G;0;0;5
0;0.635181383;U;0;G;10;0;5
0;0.167008898;U;0;G;20;0;5
0;0.670773443;U;0;G;10;0;5
0;0.167008898;U;0;G;10;0;5
0;0.251882272;U;0;G;20;0;6
0;0.6954141;U;0;G;20;0;4
0;0.837782341;U;0;G;20;0;4
0;0.325804244;U;0;G;10;0;4
0;0.41889117;U;0;G;10;0;6
0;0.837782341;U;0;G;0;0;4
0;0.076659822;U;0;G;20;0;5
0;0.752908967;U;0;G;20;0;5
0;0.747433265;U;0;G;0;0;4
0;0.585900068;U;0;G;10;0;5
1;0.251882272;U;0;G;10;0;4
0;0.205338809;U;0;G;20;0;4
0;0.752908967;U;0;G;20;0;4
0;0.752908967;U;0;G;20;0;4
0;0.752908967;U;0;G;20;0;4
0;0.251882272;U;0;G;10;0;5
0;0.914442163;U;0;G;20;0;5
0;0.167008898;U;0;G;20;0;4
0;0.670773443;U;0;G;20;0;4
0;0.670773443;U;0;G;0;0;4
0;0.670773443;U;0;G;20;0;5
0;0.542094456;U;0;G;10;0;4
0;0.670773443;U;0;G;0;0;4
0;0.032854209;U;0;G;10;0;5
0;0.670773443;U;0;G;20;0;4
0;0.585900068;U;0;G;20;0;5
0;0.583162218;U;0;G;10;0;4
0;0.585900068;U;0;G;20;0;4
0;0.585900068;U;0;G;20;0;4
0;0.082135524;U;0;G;20;0;5
0;0.553045859;U;0;G;10;0;4
0;0.585900068;U;0;G;20;0;5
0;0.503764545;U;0;G;20;0;6
0;0.405201917;U;0;G;20;0;6
0;0.503764545;U;0;G;20;0;4
0;0.65982204;U;0;G;0;0;4
0;0.914442163;U;0;G;20;0;4
0;0.41889117;U;0;G;20;0;4
1;0.914442163;U;0;G;10;0;4
0;0.084873374;U;0;G;10;0;3
0;0.380561259;U;0;G;20;0;4
0;0.539356605;U;0;G;10;0;4
0;0.41889117;U;0;G;20;0;4
0;0.41889117;U;0;G;20;0;4
0;0.670773443;U;0;G;20;0;4
0;0.334017796;U;0;G;10;0;4
0;0.720054757;U;0;G;10;0;4
0;0.837782341;U;0;G;20;0;4
0;0.837782341;U;0;G;20;0;5
0;0.251882272;U;0;G;20;0;4
1;0.651608487;U;0;G;20;0;4
0;0.251882272;U;0;G;20;0;4
0;0.251882272;U;0;G;0;0;4
0;0.999315537;U;0;G;20;0;5
0;0.752908967;U;0;G;20;0;4
0;0.432580424;U;0;G;10;0;4
0;0.167008898;U;0;G;20;0;4
0;0.670773443;U;0;G;20;0;4
0;0.6954141;U;0;G;0;0;4
0;0.999315537;U;0;G;20;0;4
0;0.331279945;U;0;G;0;0;5
0;0.167008898;U;0;G;20;0;4
0;0.251882272;U;0;G;10;0;4
0;0.503764545;U;0;G;0;0;4
0;0.20807666;U;0;G;10;0;5
0;0.167008898;U;0;G;20;0;4
0;0.084873374;U;0;G;20;0;4
0;0.084873374;U;0;G;20;0;4
0;0.084873374;U;0;G;20;0;4
0;0.314852841;U;0;G;0;0;4
0;0.48733744;U;0;G;10;0;4
0;0.084873374;U;0;G;20;0;4
0;0.084873374;U;0;G;20;0;4
0;0.071184121;U;0;G;20;0;4
0;0.736481862;U;0;G;0;0;4
0;0.503764545;U;0;G;10;0;4
0;0.503764545;U;0;G;10;0;4
0;0.503764545;U;0;G;0;0;4
0;0.503764545;U;0;G;10;0;4
0;0.999315537;U;0;G;10;0;4
1;0.999315537;U;0;G;10;0;4
0;0.503764545;U;0;G;10;0;4
0;0.999315537;U;0;G;20;0;4
0;0.999315537;U;0;G;20;0;4
0;0.999315537;U;0;G;20;0;4
0;0.503764545;U;0;G;10;0;4
0;0.076659822;U;0;G;0;0;4
0;0.142368241;U;0;G;0;0;5
0;0.191649555;U;0;G;20;0;5
0;0.509240246;U;0;G;0;0;4
0;0.914442163;U;0;G;20;0;4
0;0.793976728;U;0;G;0;0;4
0;0.684462697;U;0;G;0;0;4
0;0.410677618;U;0;G;20;0;4
0;0.914442163;U;0;G;20;0;4
0;0.388774812;U;0;G;0;0;4
0;0.251882272;U;0;G;20;0;4
2;0.837782341;U;0;G;20;0;4
0;0.62696783;U;0;G;0;0;4
0;0.752908967;U;0;G;20;0;4
0;0.79945243;U;0;G;0;0;4
0;0.249144422;U;0;G;20;0;4
0;0.599589322;U;0;G;0;0;4
0;0.837782341;U;0;G;20;0;4
0;0.837782341;U;0;G;10;0;4
0;0.752908967;U;0;G;20;0;4
0;0.752908967;U;0;G;0;0;4
0;0.711841205;U;0;G;20;0;4
0;0.188911704;U;0;G;10;0;4
0;0.251882272;U;0;G;20;0;4
0;0.752908967;U;0;G;20;0;4
0;0.251882272;U;0;G;10;0;4
0;0.251882272;U;0;G;0;0;4
0;0.752908967;U;0;G;20;0;4
0;0.670773443;U;0;G;20;0;5
0;0.167008898;U;0;G;20;0;4
0;0.944558522;U;0;G;0;0;4
0;0.167008898;U;0;G;20;0;4
0;0.670773443;U;0;G;20;0;4
0;0.670773443;U;0;G;20;0;4
0;0.613278576;U;0;G;10;0;4
0;0.670773443;U;0;G;20;0;4
1;0.670773443;U;0;G;10;0;4
0;0.670773443;U;0;G;20;0;4
0;0.084873374;U;0;G;20;0;4
0;0.585900068;U;0;G;20;0;4
0;0.585900068;U;0;G;20;0;4
0;0.084873374;U;0;G;20;0;4
1;0.377823409;U;0;G;0;0;4
0;0.585900068;U;0;G;10;0;4
